literature,King John,/king-john,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,King Lear,/king-lear,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,The Lady with the Dog,/lady-with-dog,gutenberg,novel
literature,Last of the Mohicans,/last-of-the-mohicans,gutenberg,novel
literature,The Legend of Sleepy Hollow,/legend-of-sleepy-hollow,gutenberg,short_story
literature,Libation Bearers,/libation-bearers,gutenberg,play
literature,Ligeia,/ligeia,gutenberg,short_story
literature,Little Brother,/little-brother,gutenberg,novel
literature,Little Dorrit,/little-dorrit,shmoop_free_novels,novel
literature,A Little Princess,/little-princess,gutenberg,novel
literature,Little Women,/little-women,shmoop_free_novels,novel
literature,Lord Jim,/lord-jim,gutenberg,novel
literature,Love's Labour's Lost,/loves-labours-lost,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,Macbeth,/macbeth,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,Madame Bovary,/madame-bovary,gutenberg,novel
literature,Maggie: A Girl of the Streets,/maggie-a-girl-of-the-streets,gutenberg,novel
literature,Main Street,/main-street,gutenberg,novel
literature,Major Barbara,/major-barbara,gutenberg,play
literature,The Man in the Iron Mask,/man-in-the-iron-mask,gutenberg,novel
literature,Mansfield Park,/mansfield-park,gutenberg,novel
literature,The Masque of the Red Death,/masque-of-red-death,gutenberg,short_story
literature,The Mayor of Casterbridge,/mayor-casterbridge,gutenberg,novel
literature,Measure for Measure,/measure-for-measure,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,Meditations,/meditations,gutenberg,essay
literature,The Merchant of Venice,/merchant-of-venice,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,The Merry Wives of Windsor,/merry-wives-of-windsor,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,The Metamorphoses,/metamorphoses,gutenberg,poem
literature,The Metamorphosis,/metamorphosis,gutenberg,novel
literature,Middlemarch,/middlemarch,gutenberg,novel
literature,A Midsummer Night's Dream,/midsummer-nights-dream,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,The Mill on the Floss,/mill-on-the-floss,gutenberg,novel
literature,The Miser,/the-miser,gutenberg,play
literature,Moby-Dick,/moby-dick,gutenberg,novel
literature,A Modest Proposal,/a-modest-proposal,gutenberg,essay
literature,The Monkey's Paw,/monkeys-paw,gutenberg,novel
literature,The Moonstone,/the-moonstone,gutenberg,novel
literature,Le Morte D'Arthur,/morte-d-arthur,gutenberg,novel
literature,Much Ado About Nothing,/much-ado-about-nothing,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,My ntonia,/my-antonia,gutenberg,novel
literature,The Mysteries of Udolpho,/mysteries-of-udolpho,gutenberg,novel
literature,Narrative of the Life of Frederick Douglass,/life-of-frederick-douglass,gutenberg,novel
literature,The Necklace,/the-necklace-maupassant,gutenberg,short_story
literature,North and South,/north-and-south,gutenberg,novel
literature,Northanger Abbey,/northanger-abbey,shmoop_free_novels,novel
literature,Nostromo,/nostromo,gutenberg,novel
literature,Notes from the Underground,/notes-from-underground,gutenberg,novel
literature,O Pioneers!,/o-pioneers,gutenberg,novel
literature,An Occurrence at Owl Creek Bridge,/occurrence-owl-creek-bridge,gutenberg,novel
literature,The Odyssey,/odyssey,gutenberg,poem
literature,Oedipus at Colonus,/oedipus-at-colonus,gutenberg,play
literature,Oedipus the King,/oedipus-the-king,gutenberg,play
literature,Oliver Twist,/oliver-twist,shmoop_free_novels,novel
literature,The Open Boat,/the-open-boat,gutenberg,novel
literature,Othello,/othello,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,Our Mutual Friend,/our-mutual-friend,gutenberg,novel
literature,Paradise Lost,/paradise-lost,gutenberg,poem
literature,Paradiso,/paradiso,gutenberg,poem
literature,Pericles,/pericles,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,Persuasion,/persuasion,gutenberg,novel
literature,The Piazza Tales,/the-piazza-tales,gutenberg,short_story
literature,The Picture of Dorian Gray,/picture-dorian-gray,shmoop_free_novels,novel
literature,The Portrait of a Lady,/portrait-of-a-lady,gutenberg,novel
literature,A Portrait of the Artist as a Young Man,/portrait-of-the-artist-as-a-young-man,gutenberg,novel
literature,The Prince and the Pauper,/the-prince-and-the-pauper,gutenberg,novel
literature,The Prince,/prince-machiavelli,gutenberg,essay
literature,Prometheus Bound,/prometheus-bound,gutenberg,play
literature,Pudd'nhead Wilson,/puddnhead-wilson,gutenberg,novel
literature,Purgatorio,/purgatorio,gutenberg,poem
literature,Pygmalion,/pygmalion,gutenberg,play
literature,The Red Badge of Courage,/red-badge-of-courage,gutenberg,novel
literature,The Red Room,/red-room,gutenberg,short_story
literature,The Red and the Black,/red-and-the-black,gutenberg,novel
literature,The Republic,/the-republic,gutenberg,play
literature,The Return of Sherlock Holmes,/return-of-sherlock-holmes,gutenberg,short_story
literature,The Return of the Native,/return-of-native,gutenberg,novel
literature,Richard II,/richard-ii,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,Richard III,/richard-iii,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,Robinson Crusoe,/robinson-crusoe,gutenberg,novel
literature,Romeo and Juliet,/romeo-and-juliet,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,A Room with a View,/room-with-a-view,gutenberg,novel
literature,The Scarlet Letter,/scarlet-letter,shmoop_free_novels,novel
literature,The Seagull,/the-seagull,gutenberg,play
literature,The Secret Agent,/the-secret-agent,gutenberg,novel
literature,The Secret Garden,/the-secret-garden,gutenberg,novel
literature,The Secret Sharer,/the-secret-sharer,gutenberg,novel
literature,Sense and Sensibility,/sense-and-sensibility,shmoop_free_novels,novel
literature,Siddhartha,/siddhartha,gutenberg,novel
literature,Silas Marner,/silas-marner,gutenberg,novel
literature,Sister Carrie,/sister-carrie,gutenberg,novel
literature,Song of Roland,/song-of-roland,gutenberg,poem
literature,Sons and Lovers,/sons-and-lovers,shmoop_free_novels,novel
literature,The Spanish Tragedy,/the-spanish-tragedy,gutenberg,play
literature,A Tale of Two Cities,/tale-of-two-cities,shmoop_free_novels,novel
literature,The Taming of the Shrew,/taming-of-the-shrew,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,Tartuffe,/tartuffe,gutenberg,play
literature,The Tempest,/tempest,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,Tess of the D'Urbervilles,/tess-of-the-durbervilles,gutenberg,novel
literature,This Side of Paradise,/this-side-of-paradise,gutenberg,novel
literature,The Three Musketeers,/three-musketeers,shmoop_free_novels,novel
literature,The Three Sisters,/three-sisters-chekhov,gutenberg,play
literature,Thrse Raquin,/therese-raquin,gutenberg,novel
literature,The Time Machine,/time-machine-hg-wells,shmoop_free_novels,novel
literature,The Life of Timon of Athens,/timon-of-athens,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,Titus Andronicus,/titus-andronicus-shakespeare,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,Tom Jones,/tom-jones-book,gutenberg,novel
literature,Treasure Island,/treasure-island-book,gutenberg,novel
literature,The Trial,/the-trial-kafka,gutenberg,novel
literature,"The Life and Opinions of Tristram Shandy, Gentleman",/tristram-shandy,gutenberg,novel
literature,Troilus and Cressida,/troilus-cressida,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,The Turn of the Screw,/turn-of-the-screw,gutenberg,novel
literature,"Twelfth Night, or What You Will",/twelfth-night,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,The Two Gentlemen of Verona,/gentlemen-of-verona,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,Typee,/typee,gutenberg,novel
literature,Ulysses,/ulysses-joyce,gutenberg,poem
literature,Uncle Tom's Cabin,/uncle-toms-cabin,shmoop_free_novels,novel
literature,Uncle Vanya,/uncle-vanya,gutenberg,play
literature,Vanity Fair,/vanity-fair-thackeray,shmoop_free_novels,novel
literature,A Vindication of the Rights of Woman,/a-vindication-of-the-rights-of-woman,gutenberg,essay
literature,Walden,/walden-thoreau,gutenberg,novel
literature,War and Peace,/war-and-peace,gutenberg,novel
literature,The War of the Worlds,/war-of-the-worlds-hg-wells,shmoop_free_novels,novel
literature,What Maisie Knew,/what-maisie-knew,gutenberg,novel
literature,Where Angels Fear to Tread,/where-angels-fear-to-tread,gutenberg,novel
literature,The White Devil,/the-white-devil,gutenberg,play
literature,White Fang,/white-fang,gutenberg,novel
literature,The Wings of the Dove,/the-wings-of-the-dove,gutenberg,novel
literature,The Winters Tale,/winters-tale,shmoop_free_shakespeare,shmoop_free_shakespeare
literature,The Woman in White,/woman-in-white,gutenberg,novel
literature,The Wonderful Wizard of Oz,/wonderful-wizard-of-oz-book,gutenberg,novel
literature,Wuthering Heights,/wuthering-heights,shmoop_free_novels,novel
bestsellers,The Jungle Book,/the-jungle-book,gutenberg,novel
